g,dB,WWseedDensity,RWseedDensity,RRseedDensity,WWplantDensity,RWplantDensity,RRplantDensity
0.372,0.66343949044586,5925.75099507245,0.00059576104290524,0.00129170457425692,207.601742586459,2.10419995239684e-05,4.57784653035452e-05
0.373,0.666283891547049,5900.45422621761,0.000591444642201265,0.00128072297108252,207.601743915393,2.09792741168669e-05,4.55853462427482e-05
0.374,0.669137380191693,5875.2926900707,0.000587164412081619,0.00126983723969923,207.601745163122,2.09168111752035e-05,4.53929197649599e-05
0.375,0.672,5850.26530776374,0.000582920004148549,0.00125904649582563,207.60174633497,2.08546098707416e-05,4.5201185086783e-05
0.376,0.674871794871795,5825.37101172876,0.000578711073840707,0.00124834986423692,207.601747435953,2.07926693750817e-05,4.50101414085175e-05
0.377,0.677752808988764,5800.60874555687,0.000574537280384846,0.00123774647865678,207.6017484708,2.07309888597138e-05,4.48197879143591e-05
0.378,0.68064308681672,5775.97746385921,0.000570398286748187,0.00122723548165069,207.60174944396,2.06695674960686e-05,4.46301237725987e-05
0.379,0.683542673107891,5751.4761321297,0.000566293759591453,0.00121681602452074,207.601750359621,2.0608404455568e-05,4.44411481358184e-05
0.38,0.686451612903226,5727.1037266097,0.000562223369222546,0.00120648726720186,207.601751221722,2.05474989096745e-05,4.42528601410865e-05
0.381,0.689369951534733,5702.85923415436,0.000558186789550883,0.00119624837815952,207.601752033963,2.04868500299392e-05,4.40652589101519e-05
0.382,0.692297734627832,5678.74165210082,0.000554183698042345,0.00118609853428878,207.601752799821,2.04264569880496e-05,4.38783435496353e-05
0.383,0.695235008103728,5654.74998813813,0.000550213775674874,0.00117603692081472,207.601753522558,2.03663189558759e-05,4.36921131512206e-05
0.384,0.698181818181818,5630.88326017896,0.000546276706894661,0.00116606273119431,207.601754205232,2.0306435105517e-05,4.35065667918431e-05
0.385,0.701138211382114,5607.14049623293,0.000542372179572963,0.00115617516701952,207.601754850712,2.02468046093443e-05,4.33217035338779e-05
0.386,0.704104234527687,5583.52073428173,0.000538499884963503,0.00114637343792185,207.601755461683,2.01874266400466e-05,4.31375224253252e-05
0.387,0.707079934747145,5560.02302215583,0.000534659517660467,0.00113665676147806,207.60175604066,2.0128300370672e-05,4.29540224999951e-05
0.388,0.710065359477124,5536.6464174129,0.000530850775557075,0.00112702436311729,207.601756589992,2.00694249746703e-05,4.27712027776907e-05
0.389,0.713060556464812,5513.38998721783,0.000527073359804732,0.00111747547602934,207.601757111877,2.00107996259342e-05,4.25890622643893e-05
0.39,0.716065573770492,5490.25280822435,0.000523326974772738,0.00110800934107432,207.601757608367,1.99524234988395e-05,4.24075999524223e-05
0.391,0.719080459770115,5467.23396645827,0.000519611328008549,0.0010986252066934,207.601758081374,1.9894295768284e-05,4.22268148206537e-05
0.392,0.722105263157894,5444.33255720227,0.000515926130198601,0.00108932232882086,207.601758532685,1.9836415609727e-05,4.20467058346576e-05
0.393,0.725140032948929,5421.54768488225,0.000512271095129657,0.00108009997079728,207.601758963962,1.97787821992259e-05,4.18672719468925e-05
0.394,0.728184818481848,5398.87846295518,0.000508645939650694,0.00107095740328395,207.601759376751,1.97213947134739e-05,4.16885120968763e-05
0.395,0.731239669421487,5376.32401379852,0.00050505038363531,0.00106189390417839,207.601759772492,1.96642523298358e-05,4.15104252113583e-05
0.396,0.734304635761589,5353.88346860107,0.000501484149944657,0.00105290875853109,207.601760152522,1.96073542263832e-05,4.13330102044902e-05
0.397,0.737379767827529,5331.55596725529,0.000497946964390867,0.00104400125846322,207.601760518082,1.95506995819291e-05,4.11562659779956e-05
0.398,0.74046511627907,5309.34065825118,0.000494438555700997,0.00103517070308563,207.601760870323,1.94942875760614e-05,4.09801914213384e-05
0.399,0.743560732113145,5287.23669857143,0.000490958655481451,0.00102641639841884,207.601761210311,1.94381173891759e-05,4.08047854118888e-05
0.4,0.746666666666666,5265.24325358813,0.000487506998182903,0.00101773765731407,207.601761539033,1.93821882025085e-05,4.06300468150888e-05
0.401,0.749782971619365,5243.35949696079,0.000484083321065691,0.00100913379937546,207.601761857403,1.93264991981666e-05,4.0455974484616e-05
0.402,0.752909698996655,5221.58461053578,0.00048068736416569,0.00100060415088316,207.601762166263,1.92710495591595e-05,4.02825672625455e-05
0.403,0.756046901172529,5199.9177842471,0.000477318870260645,0.000992148044717612,207.601762466392,1.92158384694287e-05,4.01098239795107e-05
0.404,0.759194630872483,5178.35821601853,0.000473977584836967,0.000983764820284745,207.601762758507,1.91608651138768e-05,3.9937743454863e-05
0.405,0.762352941176471,5156.90511166711,0.000470663256056982,0.000975453823442176,207.601763043268,1.9106128678396e-05,3.97663244968296e-05
0.406,0.765521885521885,5135.55768480786,0.00046737563472662,0.000967214406426436,207.601763321284,1.90516283498958e-05,3.95955659026697e-05
0.407,0.768701517706577,5114.31515675988,0.000464114474263551,0.000959045927781117,207.601763593111,1.89973633163305e-05,3.94254664588299e-05
0.408,0.771891891891892,5093.17675645367,0.000460879530665751,0.000950947752286016,207.601763859263,1.89433327667248e-05,3.92560249410982e-05
0.409,0.775093062605753,5072.14172033969,0.000457670562480491,0.000942919250887168,207.601764120207,1.88895358912004e-05,3.90872401147556e-05
0.41,0.778305084745762,5051.20929229826,0.000454487330773751,0.000934959800627856,207.601764376375,1.88359718810002e-05,3.89191107347277e-05
0.411,0.781528013582343,5030.37872355054,0.000451329599100045,0.000927068784580492,207.601764628157,1.87826399285132e-05,3.87516355457336e-05
0.412,0.784761904761905,5009.64927257085,0.000448197133472657,0.000919245591779423,207.601764875914,1.87295392272981e-05,3.85848132824349e-05
0.413,0.788006814310051,4989.02020500008,0.000445089702334279,0.000911489617154604,207.601765119971,1.86766689721064e-05,3.84186426695815e-05
0.414,0.791262798634812,4968.49079356036,0.00044200707652804,0.000903800261466153,207.601765360626,1.86240283589046e-05,3.82531224221578e-05
0.415,0.794529914529914,4948.06031797081,0.000438949029268932,0.00089617693123976,207.601765598149,1.85716165848965e-05,3.80882512455266e-05
0.416,0.797808219178082,4927.72806486447,0.00043591533611562,0.000888619038702942,207.601765832785,1.85194328485441e-05,3.79240278355715e-05
0.417,0.801097770154374,4907.49332770639,0.000432905774942624,0.000881126001722134,207.601766064758,1.84674763495881e-05,3.77604508788388e-05
0.418,0.804398625429553,4887.35540671281,0.000429920125912885,0.000873697243740598,207.601766294268,1.84157462890684e-05,3.75975190526772e-05
0.419,0.807710843373494,4867.31360877133,0.000426958171450694,0.000866332193717143,207.601766521497,1.83642418693431e-05,3.74352310253765e-05
0.42,0.81103448275862,4847.3672473624,0.000424019696214981,0.000859030286065642,207.601766746609,1.83129622941074e-05,3.72735854563056e-05
0.421,0.814369602763385,4827.51564248163,0.000421104487072964,0.000851790960595326,207.601766969751,1.82619067684122e-05,3.71125809960477e-05
0.422,0.817716262975778,4807.7581205633,0.000418212333074158,0.000844613662451866,207.601767191057,1.82110744986815e-05,3.69522162865361e-05
0.423,0.82107452339688,4788.09401440487,0.000415343025424714,0.000837497842059204,207.601767410646,1.81604646927298e-05,3.67924899611869e-05
0.424,0.824444444444444,4768.52266309248,0.000412496357462117,0.000830442955062141,207.601767628623,1.81100765597785e-05,3.66334006450317e-05
0.425,0.827826086956522,4749.04341192753,0.00040967212463021,0.000823448462269659,207.601767845085,1.80599093104721e-05,3.64749469548485e-05
0.426,0.831219512195122,4729.6556123542,0.000406870124454558,0.000816513829598983,207.601768060117,1.80099621568942e-05,3.63171274992913e-05
0.427,0.834624781849913,4710.35862188792,0.000404090156518129,0.000809638528020342,207.601768273794,1.79602343125817e-05,3.61599408790183e-05
0.428,0.838041958041958,4691.15180404492,0.000401332022437313,0.000802822033502454,207.601768486183,1.79107249925399e-05,3.60033856868197e-05
0.429,0.841471103327496,4672.03452827262,0.000398595525838242,0.000796063826958701,207.601768697345,1.78614334132568e-05,3.58474605077429e-05
0.43,0.844912280701754,4653.00616988103,0.000395880472333433,0.000789363394193991,207.601768907332,1.78123587927158e-05,3.56921639192176e-05
0.431,0.848365553602812,4634.06610997502,0.000393186669498741,0.00078272022585229,207.601769116191,1.77635003504097e-05,3.55374944911792e-05
0.432,0.851830985915493,4615.21373538758,0.000390513926850609,0.000776133817364831,207.601769323963,1.77148573073525e-05,3.53834507861908e-05
0.433,0.855308641975309,4596.44843861388,0.000387862055823621,0.000769603668898974,207.601769530685,1.7666428886092e-05,3.52300313595644e-05
0.434,0.858798586572438,4577.76961774633,0.000385230869748355,0.000763129285307711,207.601769736388,1.76182143107213e-05,3.50772347594806e-05
0.435,0.862300884955752,4559.17667641043,0.000382620183829519,0.000756710176079805,207.601769941101,1.75702128068898e-05,3.49250595271069e-05
0.436,0.865815602836879,4540.66902370149,0.000380029815124378,0.000750345855290575,207.601770144847,1.75224236018144e-05,3.47735041967157e-05
0.437,0.869342806394316,4522.24607412229,0.000377459582521467,0.000744035841553271,207.601770347648,1.74748459242892e-05,3.46225672957998e-05
0.438,0.87288256227758,4503.90724752142,0.000374909306719573,0.000737779657971081,207.601770549524,1.74274790046958e-05,3.44722473451878e-05
0.439,0.876434937611408,4485.65196903261,0.000372378810207002,0.000731576832089729,207.601770750489,1.73803220750125e-05,3.43225428591576e-05
0.44,0.88,4467.47966901475,0.000369867917241113,0.000725426895850669,207.601770950559,1.73333743688236e-05,3.41734523455495e-05
0.441,0.883577817531306,4449.3897829928,0.000367376453828109,0.000719329385544855,207.601771149746,1.72866351213274e-05,3.40249743058771e-05
0.442,0.887168458781362,4431.3817515994,0.000364904247703113,0.000713283841767092,207.601771348061,1.72401035693452e-05,3.3877107235438e-05
0.443,0.890771992818671,4413.45502051738,0.000362451128310475,0.000707289809370956,207.601771545513,1.71937789513282e-05,3.37298496234227e-05
0.444,0.894388489208633,4395.60904042292,0.000360016926784359,0.000701346837424254,207.60177174211,1.71476605073658e-05,3.35831999530228e-05
0.445,0.898018018018018,4377.8432669295,0.000357601475929568,0.000695454479165062,207.60177193786,1.71017474791917e-05,3.3437156701538e-05
0.446,0.901660649819494,4360.15716053267,0.000355204610202614,0.000689612291958276,207.601772132769,1.70560391101912e-05,3.32917183404812e-05
0.447,0.905316455696202,4342.55018655545,0.000352826165693048,0.000683819837252715,207.601772326842,1.70105346454071e-05,3.31468833356837e-05
0.448,0.908985507246377,4325.0218150945,0.000350465980105015,0.000678076680538748,207.601772520086,1.69652333315457e-05,3.30026501473987e-05
0.449,0.912667876588021,4307.57152096702,0.000348123892739052,0.000672382391306432,207.601772712503,1.69201344169823e-05,3.28590172304034e-05
0.45,0.916363636363636,4290.19878365834,0.000345799744474124,0.000666736543004163,207.601772904099,1.68752371517663e-05,3.27159830341001e-05
0.451,0.920072859744991,4272.90308727017,0.000343493377749883,0.000661138712997839,207.601773094877,1.68305407876258e-05,3.25735460026169e-05
0.452,0.923795620437956,4255.68392046957,0.000341204636549159,0.000655588482530506,207.601773284841,1.67860445779727e-05,3.24317045749063e-05
0.453,0.927531992687386,4238.5407764386,0.000338933366380675,0.000650085436682504,207.601773473994,1.6741747777906e-05,3.22904571848433e-05
0.454,0.931282051282051,4221.47315282459,0.000336679414261982,0.000644629164332089,207.601773662338,1.66976496442162e-05,3.21498022613224e-05
0.455,0.935045871559633,4204.4805516911,0.000334442628702609,0.000639219258116532,207.601773849877,1.66537494353885e-05,3.20097382283533e-05
0.456,0.938823529411764,4187.5624794695,0.000332222859687434,0.000633855314393686,207.601774036613,1.66100464116058e-05,3.18702635051556e-05
0.457,0.942615101289134,4170.71844691121,0.000330019958660254,0.000628536933204014,207.601774222549,1.65665398347518e-05,3.17313765062524e-05
0.458,0.946420664206642,4153.94796904051,0.000327833778507583,0.000623263718233069,207.601774407688,1.65232289684132e-05,3.15930756415633e-05
0.459,0.950240295748613,4137.25056510806,0.000325664173542636,0.000618035276774439,207.601774592031,1.64801130778824e-05,3.14553593164957e-05
0.46,0.954074074074074,4120.6257585449,0.000323510999489525,0.000612851219693101,207.601774775582,1.64371914301587e-05,3.13182259320347e-05
0.461,0.957922077922078,4104.07307691717,0.000321374113467656,0.000607711161389248,207.601774958344,1.63944632939505e-05,3.11816738848337e-05
0.462,0.9617843866171,4087.59205188133,0.000319253373976316,0.000602614719762514,207.601775140317,1.6351927939676e-05,3.1045701567302e-05
0.463,0.965661080074488,4071.18221913999,0.000317148640879463,0.000597561516176652,207.601775321506,1.63095846394649e-05,3.09103073676925e-05
0.464,0.96955223880597,4054.84311839833,0.000315059775390698,0.0005925511754246,207.601775501911,1.62674326671588e-05,3.07754896701878e-05
0.465,0.973457943925234,4038.57429332105,0.00031298664005843,0.000587583325693978,207.601775681537,1.62254712983114e-05,3.06412468549857e-05
0.466,0.977378277153558,4022.37529148988,0.000310929098751233,0.00058265759853299,207.601775860384,1.61836998101891e-05,3.05075772983838e-05
0.467,0.981313320825516,4006.24566436166,0.00030888701664337,0.000577773628816714,207.601776038456,1.61421174817709e-05,3.03744793728622e-05
0.468,0.985263157894737,3990.18496722694,0.000306860260200517,0.000572931054713798,207.601776215754,1.61007235937478e-05,3.0241951447166e-05
0.469,0.989227871939736,3974.19275916909,0.00030484869716565,0.00056812951765354,207.601776392282,1.60595174285223e-05,3.0109991886387e-05
0.47,0.993207547169811,3958.26860302396,0.000302852196545118,0.000563368662293354,207.601776568041,1.60184982702076e-05,2.99785990520434e-05
