g,dB,Run,pEscape,timeEscape,pExtinct,timeExtinct,pRWplant,timeRWplant,pRRplant,timeRRplant
0.45,0.916363636363636,73,0.509,13.5854616895874,0.491,96.5763747454175,1,9.351,1,30.673
0.45,0.916363636363636,74,0.513,13.4756335282651,0.487,96.7166324435318,1,9.132,1,30.624
0.45,0.916363636363636,75,0.553,12.2712477396022,0.447,96.9798657718121,1,8.879,1,30.709
0.45,0.916363636363636,76,0.526,12.9809885931559,0.474,95.8227848101266,1,8.942,1,30.742
0.45,0.916363636363636,77,0.51,14.2627450980392,0.49,97.2959183673469,1,9.614,1,30.985
0.45,0.916363636363636,78,0.524,14.3721374045802,0.476,96.3466386554622,1,9.883,1,31.188
0.45,0.916363636363636,79,0.539,14.0055658627087,0.461,97.1691973969631,1,9.833,1,31.406
0.45,0.916363636363636,80,0.546,13.7142857142857,0.454,96.0176211453744,1,9.631,1,31.591
0.45,0.916363636363636,81,0.489,15.4580777096115,0.511,95.7847358121331,1,9.765,1,31.571
0.45,0.916363636363636,82,0.516,14.8255813953488,0.484,95.9235537190083,1,9.959,1,31.717
0.45,0.916363636363636,83,0.529,14.2533081285444,0.471,96.6454352441614,1,9.944,1,31.807
0.45,0.916363636363636,84,0.518,13.6467181467181,0.482,98.2676348547718,1,9.198,1,31.706
0.45,0.916363636363636,85,0.518,13.8590733590734,0.482,95.2344398340249,1,9.328,1,31.718
0.45,0.916363636363636,86,0.521,13.1036468330134,0.479,97.3173277661795,1,8.807,1,31.492
0.45,0.916363636363636,87,0.556,12.955035971223,0.444,96.7004504504504,1,9.32,1,31.616
0.45,0.916363636363636,88,0.527,14.1404174573055,0.473,97.0930232558139,1,9.492,1,31.627
0.45,0.916363636363636,89,0.523,14.4168260038241,0.477,97.9748427672956,1,9.563,1,31.676
0.45,0.916363636363636,90,0.552,13.2228260869565,0.448,97.03125,1,9.373,1,31.327
0.45,0.916363636363636,91,0.514,14.5077821011673,0.486,97.1358024691358,1,9.858,1,31.157
0.45,0.916363636363636,92,0.511,14.6242661448141,0.489,96.9529652351738,1,9.98,1,31.064
0.45,0.916363636363636,93,0.512,13.900390625,0.488,97.0553278688525,1,9.211,1,31.2
0.45,0.916363636363636,94,0.545,13.2733944954128,0.455,97.7582417582418,1,9.329,1,31.295
0.45,0.916363636363636,95,0.526,13.6825095057034,0.474,95.7447257383966,1,9.314,1,31.123
0.45,0.916363636363636,96,0.545,13.6935779816514,0.455,95.0593406593407,1,9.78,1,30.964
0.45,0.916363636363636,97,0.529,13.992438563327,0.471,97.6348195329087,1,9.579,1,31.075
0.45,0.916363636363636,98,0.528,13.8238636363636,0.472,96.4576271186441,1,9.399,1,31.11
0.45,0.916363636363636,99,0.528,14.0170454545455,0.472,96.521186440678,1,9.574,1,31.309
0.45,0.916363636363636,100,0.519,14.4200385356455,0.481,96.8773388773389,1,9.455,1,31.18
