SeedDensity,PlantDensity,Run,pEscape,timeEscape,pExtinct,timeExtinct,pRWplant,timeRWplant,pRRplant,timeRRplant
160,2,22,0.538,0.212825889643517,0.462,6.2822787305342,1,12.8260869565217,1,1.66666666666667
160,2,23,0.523,0.196550968670777,0.477,6.20756848347924,1,12.1964980544747,1,1.23076923076923
160,2,24,0.542,0.22440612187412,0.458,5.78187889179677,1,13.3389199255121,1,1.28571428571429
160,2,25,0.525,0.201402147037651,0.475,5.73641398407754,1,12.4437984496124,1,1.54545454545455
160,2,26,0.511,0.205220493881256,0.489,5.6835201328352,1,13.076,1,1.57142857142857
160,2,27,0.538,0.20180902006197,0.462,5.12257136003838,1,12.2514285714286,1,1.1875
160,2,28,0.564,0.211010609996557,0.436,4.71598547477401,1,12.0879712746858,1,1.25
160,2,29,0.528,0.19354636787581,0.472,4.85560939247111,1,11.9131274131274,1,1.21428571428571
160,2,30,0.539,0.204657131232199,0.461,4.63418852695301,1,12.3598484848485,1,1.13333333333333
160,2,31,0.516,0.201057869863228,0.484,4.67855153203343,1,12.541015625,1,0.857142857142857
160,2,32,0.547,0.222277862977685,0.453,4.2219671909809,1,13.1973929236499,1,1.41666666666667
160,2,33,0.527,0.191637194454008,0.473,4.29942430982598,1,11.7557692307692,1,1.5
160,2,34,0.545,0.235923758254828,0.455,4.02896893462931,1,14.1315789473684,1,1.53846153846154
160,2,35,0.561,0.219085474633032,0.439,3.75828182941904,1,12.5791366906475,1,1.14285714285714
160,2,36,0.545,0.203123532909768,0.455,3.78593327321912,1,12.0483271375465,1,1.125
160,2,37,0.518,0.187912741385246,0.482,3.92942688555237,1,11.6731517509728,1,1
160,2,38,0.526,0.205314387656098,0.474,3.77983059519072,1,12.6127167630058,1,1.875
160,2,39,0.517,0.198053269068261,0.483,3.70908487329866,1,12.4802371541502,1,1.13333333333333
160,2,40,0.516,0.194673093173923,0.484,3.60292057333764,1,12.2687747035573,1,1.16666666666667
160,2,41,0.541,0.207473944477481,0.459,3.3845506651943,1,12.3757009345794,1,1.25
160,2,42,0.509,0.193734155425495,0.491,3.52798851753127,1,12.4225352112676,1,1.28571428571429
160,2,43,0.536,0.203843385183562,0.464,3.2520028039255,1,12.3771428571429,1,1.41666666666667
160,2,44,0.517,0.183061563018372,0.483,3.27391835736984,1,11.490157480315,1,1.7
160,2,45,0.529,0.206785390128634,0.471,3.13953932906432,1,12.6156787762906,1,1.5
160,2,46,0.525,0.213983912866577,0.475,3.10747161347601,1,13.1151631477927,1,1
160,2,47,0.548,0.209383117899283,0.452,2.85612959319087,1,12.3475046210721,1,1.33333333333333
160,2,48,0.512,0.190072298206629,0.488,3.01615863211136,1,11.9684418145957,1,1.16666666666667
160,2,49,0.509,0.20090138023849,0.491,2.98261212333567,1,12.8376753507014,1,1.45454545454545
160,2,50,0.56,0.218177834809552,0.44,2.64055517359918,1,12.5667870036101,1,1.57142857142857
160,2,51,0.565,0.225939720196551,0.435,2.56008773779896,1,12.9407540394973,1,1.3
160,2,52,0.538,0.201057869863228,0.462,2.65484711820928,1,12.1768060836502,1,1.5
160,2,53,0.538,0.212888485493412,0.462,2.61990986967642,1,12.7265917602996,1,1.4
160,2,54,0.533,0.208412882225908,0.467,2.58112200175313,1,12.7093690248566,1,1.18181818181818
160,2,55,0.527,0.206128133704735,0.473,2.56051777404091,1,12.6015325670498,1,1.5
160,2,56,0.554,0.219273262182717,0.446,2.41757312526425,1,12.8095238095238,1,1.44444444444444
160,2,57,0.528,0.197834183593628,0.472,2.48325720110234,1,12.2890625,1,1.68421052631579
160,2,58,0.543,0.229351194015837,0.457,2.37552883544868,1,13.7387218045113,1,1.66666666666667
160,2,59,0.554,0.212575506243936,0.446,2.28161507009346,1,12.5314814814815,1,1.78571428571429
160,2,60,0.549,0.217364088760915,0.451,2.2431850016162,1,12.8425925925926,1,1.08333333333333
160,2,61,0.552,0.220932052204939,0.448,2.22759888303701,1,12.9522058823529,1,1.55555555555556
160,2,62,0.563,0.229945854589841,0.437,2.12722779170148,1,13.1924460431655,1,1.55555555555556
160,2,63,0.523,0.204500641607461,0.477,2.26587913028591,1,12.7917485265226,1,1.52941176470588
