SeedDensity,PlantDensity,Run,pEscape,timeEscape,pExtinct,timeExtinct,pRWplant,timeRWplant,pRRplant,timeRRplant
160,2,89,0.434,0.191397713235993,0.566,1.93968765743073,1,13.9447004608295,1,14.9009216589862
160,2,90,0.474,0.213093465936085,0.526,1.77296564375586,1,14.2215189873418,1,15.1645569620253
160,2,91,0.432,0.188040414278022,0.568,1.90252173741596,1,13.7615740740741,1,14.7222222222222
160,2,92,0.455,0.197542203781712,0.545,1.80520443196005,1,13.7252747252747,1,14.6901098901099
160,2,93,0.44,0.217749342792893,0.56,1.8183274158691,1,15.6477272727273,1,16.6022727272727
160,2,94,0.447,0.202641497482026,0.553,1.80873284075071,1,14.3355704697987,1,15.2908277404922
160,2,95,0.439,0.239983530231527,0.561,1.80698175223847,1,17.2733485193622,1,18.246013667426
160,2,96,0.437,0.182846102682672,0.563,1.77929384497486,1,13.2242562929062,1,14.1967963386728
160,2,97,0.422,0.194881702720679,0.578,1.80328778268829,1,14.5971563981043,1,15.5616113744076
160,2,98,0.439,0.203940075380863,0.561,1.74698023426061,1,14.6856492027335,1,15.6492027334852
160,2,99,0.434,0.215880657523834,0.566,1.73703945223345,1,15.721198156682,1,16.6866359447005
160,2,100,0.428,0.194343267982137,0.572,1.75490336691886,1,14.357476635514,1,15.3154205607477
200,2.5,1,0.481,0.200392740632819,0.519,1.60190397647818,1,13.1746361746362,1,14.1330561330561
200,2.5,2,0.487,0.189750736388687,0.513,1.58202158557137,1,12.3305954825462,1,13.2731006160164
200,2.5,3,0.473,0.202356443796915,0.527,1.63256122485568,1,13.5306553911205,1,14.4841437632135
200,2.5,4,0.494,0.205808760649922,0.506,1.55873283373373,1,13.1821862348178,1,14.1255060728745
200,2.5,5,0.504,0.227757894403446,0.496,1.53682455448385,1,14.2936507936508,1,15.2420634920635
200,2.5,6,0.491,0.228961454407247,0.509,1.58039011796766,1,14.7454175152749,1,15.7006109979633
200,2.5,7,0.484,0.244322680771545,0.516,1.57820287568575,1,15.9628099173554,1,16.9132231404959
200,2.5,8,0.494,0.222785291229848,0.506,1.55848183871777,1,14.2732793522267,1,15.2044534412955
200,2.5,9,0.457,0.214360371203243,0.543,1.68672236365592,1,14.835886214442,1,15.7833698030635
200,2.5,10,0.496,0.214993823836823,0.504,1.5358026462046,1,13.7076612903226,1,14.6633064516129
200,2.5,11,0.465,0.190384189022266,0.535,1.6456129656854,1,12.9591397849462,1,13.894623655914
200,2.5,12,0.482,0.197193804833244,0.518,1.59978844705798,1,12.9522821576763,1,13.8817427385892
200,2.5,13,0.481,0.214423716466601,0.519,1.59439205421492,1,14.1081081081081,1,15.04158004158
200,2.5,14,0.491,0.226237608082856,0.509,1.55163326042526,1,14.5723014256619,1,15.5234215885947
200,2.5,15,0.48,0.218319450163114,0.52,1.60839399046219,1,14.3833333333333,1,15.3354166666667
200,2.5,16,0.504,0.229848288094258,0.496,1.51231668399727,1,14.4186507936508,1,15.3789682539683
200,2.5,17,0.457,0.222785291229848,0.543,1.66911685610814,1,15.4223194748359,1,16.3610503282276
200,2.5,18,0.474,0.206378868020144,0.526,1.60970275018825,1,13.7637130801688,1,14.7299578059072
200,2.5,19,0.474,0.20770911855066,0.526,1.5952884649862,1,13.8691983122363,1,14.7995780590717
200,2.5,20,0.455,0.185823330060495,0.545,1.66909892789272,1,12.9186813186813,1,13.8681318681319
200,2.5,21,0.495,0.222278529122985,0.505,1.55570296532683,1,14.2020202020202,1,15.1515151515152
200,2.5,22,0.477,0.207012320653723,0.523,1.60041593459787,1,13.7253668763103,1,14.6792452830189
200,2.5,23,0.449,0.209007696449498,0.551,1.69554304564524,1,14.7216035634744,1,15.6726057906459
200,2.5,24,0.474,0.186456782694074,0.526,1.62634013410305,1,12.4451476793249,1,13.3945147679325
200,2.5,25,0.471,0.214011972254775,0.529,1.62137401843021,1,14.3864118895966,1,15.3057324840764
200,2.5,26,0.502,0.254711303962246,0.498,1.53151780271792,1,16.0398406374502,1,17
200,2.5,27,0.448,0.202419789060273,0.552,1.68570045537667,1,14.296875,1,15.2321428571429
200,2.5,28,0.476,0.205175308016343,0.524,1.62314891175732,1,13.6323529411765,1,14.5840336134454
200,2.5,29,0.501,0.200899502739683,0.499,1.51577682957438,1,12.6786427145709,1,13.6407185628743
200,2.5,30,0.512,0.221898457542837,0.488,1.48103194807989,1,13.69921875,1,14.6640625
200,2.5,31,0.46,0.196972096411491,0.54,1.68258094589265,1,13.5565217391304,1,14.4760869565217
200,2.5,32,0.466,0.18167421531055,0.534,1.63915880813224,1,12.3261802575107,1,13.2918454935622
200,2.5,33,0.446,0.201881354321731,0.554,1.68496539854423,1,14.3116591928251,1,15.2668161434978
200,2.5,34,0.494,0.219586355430273,0.506,1.55726272006884,1,14.0526315789474,1,15.0141700404858
200,2.5,35,0.48,0.187596997434517,0.52,1.57540607407939,1,12.3541666666667,1,13.3229166666667
200,2.5,36,0.503,0.21017958382162,0.497,1.51683459428448,1,13.2246520874751,1,14.1570576540755
200,2.5,37,0.516,0.23314224178887,0.484,1.48452795008785,1,14.2848837209302,1,15.2441860465116
200,2.5,38,0.512,0.212523358565863,0.488,1.49354584244684,1,13.130859375,1,14.080078125
200,2.5,39,0.483,0.20926107750293,0.517,1.61658718491161,1,13.6977225672878,1,14.6604554865424
200,2.5,40,0.469,0.211446489088778,0.531,1.62076445910574,1,14.2494669509595,1,15.2196162046908
200,2.5,41,0.479,0.198809109048871,0.521,1.57929649682671,1,13.1210855949896,1,14.0876826722338
200,2.5,42,0.494,0.194913375352358,0.506,1.54600380078167,1,12.4838056680162,1,13.4291497975709
200,2.5,43,0.502,0.235549361796472,0.498,1.53483452257162,1,14.8406374501992,1,15.7868525896414
200,2.5,44,0.489,0.221930130174516,0.511,1.56025673204489,1,14.3394683026585,1,15.319018404908
200,2.5,45,0.456,0.197827257466823,0.544,1.6692244254007,1,13.719298245614,1,14.6710526315789
200,2.5,46,0.479,0.228423019668704,0.521,1.61882821183979,1,15.0751565762004,1,16.035490605428
200,2.5,47,0.498,0.216799163842524,0.502,1.51801785650256,1,13.7730923694779,1,14.7168674698795
200,2.5,48,0.476,0.191809457447819,0.524,1.6203162537201,1,12.7457983193277,1,13.6974789915966
200,2.5,49,0.465,0.19792227536186,0.535,1.65671053103374,1,13.4666666666667,1,14.4086021505376
200,2.5,50,0.478,0.210654673296804,0.522,1.60280038724945,1,13.928870292887,1,14.897489539749
200,2.5,51,0.481,0.205903778544959,0.519,1.58404747391445,1,13.5343035343035,1,14.4948024948025
200,2.5,52,0.486,0.220219808063852,0.514,1.56377066226828,1,14.3312757201646,1,15.2818930041152
200,2.5,53,0.48,0.209134386976214,0.52,1.58248771917243,1,13.7770833333333,1,14.7354166666667
200,2.5,54,0.436,0.185823330060495,0.564,1.74355480655456,1,13.4747706422018,1,14.4380733944954
200,2.5,55,0.492,0.233237259683907,0.508,1.53313134210621,1,14.9918699186992,1,15.9430894308943
200,2.5,56,0.469,0.186931872169259,0.531,1.64537989888486,1,12.6012793176972,1,13.5628997867804
200,2.5,57,0.462,0.197352167991638,0.538,1.65617268457098,1,13.517316017316,1,14.45670995671
200,2.5,58,0.491,0.215025496468502,0.509,1.53802574491735,1,13.857433808554,1,14.7942973523422
200,2.5,59,0.511,0.212364995407468,0.489,1.49996414356915,1,13.1350293542074,1,14.1076320939335
200,2.5,60,0.485,0.223735470180217,0.515,1.58315106314317,1,14.5958762886598,1,15.5340206185567
200,2.5,61,0.485,0.213030120672727,0.515,1.58230843701818,1,13.8948453608247,1,14.8412371134021
200,2.5,62,0.468,0.200867830108004,0.532,1.64324644124924,1,13.5726495726496,1,14.5299145299145
200,2.5,63,0.485,0.216894181737561,0.515,1.58184230341712,1,14.1443298969072,1,15.0948453608247
200,2.5,64,0.483,0.211319798562063,0.517,1.59982430348883,1,13.8426501035197,1,14.7846790890269
200,2.5,65,0.486,0.218857884901656,0.514,1.57648176700491,1,14.2427983539095,1,15.1934156378601
200,2.5,66,0.493,0.218541158584867,0.507,1.56527663236401,1,14.0162271805274,1,14.973630831643
200,2.5,67,0.493,0.217052544895955,0.507,1.56936426548101,1,13.9310344827586,1,14.8640973630832
200,2.5,68,0.491,0.221296677540937,0.509,1.56190612786403,1,14.2505091649695,1,15.2057026476578
200,2.5,69,0.486,0.22547746492256,0.514,1.59184624762451,1,14.6625514403292,1,15.6337448559671
200,2.5,70,0.487,0.234092420739239,0.513,1.57684033131342,1,15.211498973306,1,16.1416837782341
200,2.5,71,0.49,0.225034048079055,0.51,1.59277851482663,1,14.5285714285714,1,15.469387755102
200,2.5,72,0.469,0.214106990149812,0.531,1.62144573129191,1,14.4434968017058,1,15.3816631130064
200,2.5,73,0.496,0.214233680676527,0.504,1.536788698053,1,13.6552419354839,1,14.616935483871
200,2.5,74,0.481,0.206695594336933,0.519,1.58903151780272,1,13.5862785862786,1,14.5467775467775
200,2.5,75,0.468,0.208912678554461,0.532,1.62574850299401,1,14.1132478632479,1,15.0747863247863
200,2.5,76,0.492,0.20770911855066,0.508,1.57456344795439,1,13.3516260162602,1,14.3048780487805
200,2.5,77,0.493,0.250118772368796,0.507,1.55563125246513,1,16.0466531440162,1,16.9898580121704
200,2.5,78,0.482,0.219301301745162,0.518,1.59856932840905,1,14.3858921161826,1,15.344398340249
200,2.5,79,0.465,0.18043898267507,0.535,1.66683997274911,1,12.2774193548387,1,13.2258064516129
200,2.5,80,0.475,0.205206980648022,0.525,1.63216680411632,1,13.6505263157895,1,14.6273684210526
200,2.5,81,0.471,0.213885281728059,0.529,1.61619276417225,1,14.3566878980892,1,15.3184713375796
200,2.5,82,0.479,0.229246508092357,0.521,1.61427444512173,1,15.1356993736952,1,16.0814196242171
200,2.5,83,0.491,0.206568903810218,0.509,1.55041414177633,1,13.3014256619145,1,14.2647657841141
200,2.5,84,0.483,0.200202704842745,0.517,1.57456344795439,1,13.111801242236,1,14.0538302277433
200,2.5,85,0.45,0.199474234314129,0.55,1.6878339130123,1,14.0266666666667,1,14.9644444444444
200,2.5,86,0.467,0.197668894308428,0.533,1.64729821793539,1,13.3811563169165,1,14.3468950749465
200,2.5,87,0.482,0.187945396382985,0.518,1.59069884183728,1,12.3402489626556,1,13.2800829875519
200,2.5,88,0.47,0.219459664903557,0.53,1.61029438129729,1,14.7702127659574,1,15.7127659574468
200,2.5,89,0.457,0.20007601431603,0.543,1.64512890386891,1,13.855579868709,1,14.7877461706783
200,2.5,90,0.46,0.20650555854686,0.54,1.65398544228907,1,14.2065217391304,1,15.1391304347826
200,2.5,91,0.467,0.191302695340956,0.533,1.64862490587687,1,12.9743040685225,1,13.8886509635974
200,2.5,92,0.47,0.202008044848446,0.53,1.61049159166697,1,13.5936170212766,1,14.5425531914894
200,2.5,93,0.47,0.196813733253096,0.53,1.61678439528129,1,13.2382978723404,1,14.2042553191489
200,2.5,94,0.471,0.226681024926361,0.529,1.60939797052601,1,15.2271762208068,1,16.1613588110403
200,2.5,95,0.473,0.219586355430273,0.527,1.61662304134246,1,14.6723044397463,1,15.6427061310782
200,2.5,96,0.473,0.203053241693852,0.527,1.64052135250457,1,13.5750528541226,1,14.5327695560254
200,2.5,97,0.49,0.218256104899756,0.51,1.56669296138262,1,14.0857142857143,1,15.0387755102041
200,2.5,98,0.507,0.216070693313907,0.493,1.52436444476317,1,13.4733727810651,1,14.4378698224852
200,2.5,99,0.472,0.231051848098058,0.528,1.62149951593818,1,15.4745762711864,1,16.4364406779661
200,2.5,100,0.486,0.224337250182118,0.514,1.57339811395174,1,14.5925925925926,1,15.5555555555556
240,3,1,0.529,0.205523706964812,0.471,1.44983685323963,1,12.2930056710775,1,13.2381852551985
240,3,2,0.52,0.22519241123745,0.48,1.48793431101868,1,13.6961538461538,1,14.6442307692308
240,3,3,0.517,0.227536185981693,0.483,1.46514754921295,1,13.9245647969052,1,14.8646034816248
240,3,4,0.492,0.219142938586767,0.508,1.57142601025494,1,14.0914634146341,1,15.0345528455285
240,3,5,0.473,0.195388464827543,0.527,1.63888988490086,1,13.0761099365751,1,14.0063424947146
240,3,6,0.505,0.230640103886232,0.495,1.5348883072179,1,14.4514851485149,1,15.390099009901
240,3,7,0.495,0.199410889050771,0.505,1.56111728638531,1,12.7474747474747,1,13.6909090909091
240,3,8,0.5,0.217464289107782,0.5,1.54887231524974,1,13.758,1,14.706
240,3,9,0.536,0.212269977512432,0.464,1.4343827315429,1,12.5261194029851,1,13.4776119402985
240,3,10,0.511,0.221106641750863,0.489,1.5279142314174,1,13.6810176125245,1,14.6399217221135
240,3,11,0.515,0.212174959617395,0.485,1.50188246261967,1,13.0330097087379,1,13.9825242718447
240,3,12,0.505,0.215595603838723,0.495,1.52337839291477,1,13.5049504950495,1,14.4534653465347
240,3,13,0.511,0.213663573306306,0.489,1.50674100899996,1,13.2270058708415,1,14.174168297456
240,3,14,0.535,0.23070344914959,0.465,1.40749040840475,1,13.6280373831776,1,14.6
240,3,15,0.507,0.22088493332911,0.493,1.51027286743878,1,13.7751479289941,1,14.7357001972387
240,3,16,0.488,0.202483134323631,0.512,1.56905948581878,1,13.125,1,14.0717213114754
240,3,17,0.512,0.246571437620752,0.488,1.51807164114884,1,15.224609375,1,16.185546875
240,3,18,0.526,0.219744718588668,0.474,1.47414751335652,1,13.212927756654,1,14.1653992395437
240,3,19,0.516,0.203306622747284,0.484,1.50250995015956,1,12.4670542635659,1,13.4108527131783
240,3,20,0.489,0.181547524783834,0.511,1.5750654379863,1,11.7566462167689,1,12.6871165644172
240,3,21,0.531,0.253286035536693,0.469,1.44020940155617,1,15.0828625235405,1,16.0376647834275
240,3,22,0.505,0.229404871250752,0.495,1.52405966510094,1,14.3643564356436,1,15.3188118811881
240,3,23,0.514,0.212903430146011,0.486,1.51808956936427,1,13.1108949416342,1,14.0428015564202
240,3,24,0.506,0.232762170208723,0.494,1.5422926601886,1,14.5474308300395,1,15.49604743083
240,3,25,0.5,0.229721597567542,0.5,1.55331851267525,1,14.532,1,15.48
240,3,26,0.515,0.220726570170715,0.485,1.49135860016494,1,13.5514563106796,1,14.5087378640777
240,3,27,0.512,0.199822633262598,0.488,1.47911362902937,1,12.357421875,1,13.287109375
240,3,28,0.524,0.228423019668704,0.476,1.47613754526874,1,13.7977099236641,1,14.7290076335878
240,3,29,0.531,0.220536534380642,0.469,1.47160170676611,1,13.1431261770245,1,14.0790960451977
240,3,30,0.512,0.218636176479904,0.488,1.51333859227652,1,13.505859375,1,14.458984375
240,3,31,0.508,0.217907705951288,0.492,1.49130481551866,1,13.5728346456693,1,14.511811023622
240,3,32,0.517,0.227377822823298,0.483,1.49064147154792,1,13.9110251450677,1,14.8607350096712
240,3,33,0.512,0.217464289107782,0.488,1.50143425723403,1,13.44921875,1,14.37109375
240,3,34,0.506,0.226649352294682,0.494,1.53843809387214,1,14.1758893280632,1,15.1067193675889
240,3,35,0.501,0.214613752256675,0.499,1.53761339596257,1,13.5389221556886,1,14.5109780439122
240,3,36,0.509,0.192822981661546,0.491,1.50880275377389,1,11.9882121807466,1,12.9332023575639
240,3,37,0.489,0.199410889050771,0.511,1.58786618380006,1,12.8977505112474,1,13.8507157464213
240,3,38,0.507,0.210559655401767,0.493,1.52936641686687,1,13.1400394477318,1,14.0828402366864
240,3,39,0.532,0.208469261710956,0.468,1.4405858940801,1,12.3834586466165,1,13.359022556391
240,3,40,0.504,0.194153232192063,0.496,1.51547204991215,1,12.1845238095238,1,13.1369047619048
240,3,41,0.535,0.21752763437114,0.465,1.42939868765463,1,12.8654205607477,1,13.8093457943925
240,3,42,0.535,0.222595255439774,0.465,1.4270500914339,1,13.1682242990654,1,14.1046728971963
240,3,43,0.495,0.218192759636398,0.505,1.56025673204489,1,13.9515151515152,1,14.8787878787879
240,3,44,0.482,0.210686345928483,0.518,1.60443185485317,1,13.8423236514523,1,14.7593360995851
240,3,45,0.527,0.220219808063852,0.473,1.45428305066514,1,13.2201138519924,1,14.1631878557875
240,3,46,0.494,0.213663573306306,0.506,1.56857542400229,1,13.6801619433198,1,14.6295546558704
240,3,47,0.514,0.218921230165014,0.486,1.50562945964359,1,13.4727626459144,1,14.4221789883268
240,3,48,0.508,0.20770911855066,0.492,1.51281867402919,1,12.9251968503937,1,13.8917322834646
240,3,49,0.486,0.213948626991417,0.514,1.57651762343576,1,13.9156378600823,1,14.8827160493827
240,3,50,0.531,0.218382795426472,0.469,1.44969342751622,1,13.0207156308851,1,13.9472693032015
240,3,51,0.538,0.235359326006398,0.462,1.42027322600308,1,13.8382899628253,1,14.7862453531599
240,3,52,0.51,0.197890602730181,0.49,1.51081071390154,1,12.278431372549,1,13.221568627451
240,3,53,0.544,0.201564628004941,0.456,1.41285094481695,1,11.7426470588235,1,12.6525735294118
240,3,54,0.515,0.219206283850125,0.485,1.51434257234035,1,13.473786407767,1,14.4019417475728
240,3,55,0.531,0.239445095492985,0.469,1.44704005163326,1,14.271186440678,1,15.2033898305085
240,3,56,0.496,0.210591328033446,0.504,1.54845996629495,1,13.4254032258065,1,14.3850806451613
240,3,57,0.503,0.198999144838945,0.497,1.53651977482161,1,12.5188866799205,1,13.4592445328032
240,3,58,0.513,0.220916605960789,0.487,1.50998601599197,1,13.6179337231969,1,14.5730994152047
240,3,59,0.537,0.210971399613594,0.463,1.42131306249776,1,12.4301675977654,1,13.3780260707635
240,3,60,0.492,0.202008044848446,0.508,1.56231847681882,1,12.9918699186992,1,13.9349593495935
240,3,61,0.489,0.200171032211066,0.511,1.58738212198358,1,12.9509202453988,1,13.8977505112474
240,3,62,0.513,0.204921926962911,0.487,1.50808562515687,1,12.635477582846,1,13.5867446393762
240,3,63,0.498,0.217052544895955,0.502,1.54858546380293,1,13.7911646586345,1,14.7289156626506
240,3,64,0.521,0.220156462800494,0.479,1.48402596005594,1,13.3761996161228,1,14.3051823416507
240,3,65,0.504,0.198302346942007,0.496,1.51366130015418,1,12.4444444444444,1,13.4007936507937
240,3,66,0.519,0.214677097520033,0.481,1.48334468786977,1,13.0751445086705,1,14.0443159922929
240,3,67,0.515,0.196940423779812,0.485,1.51378679766216,1,12.1106796116505,1,13.0349514563107
240,3,68,0.501,0.21904792069173,0.499,1.5390476531966,1,13.8323353293413,1,14.7764471057884
240,3,69,0.505,0.212555031197542,0.495,1.53637634909821,1,13.3128712871287,1,14.2653465346535
240,3,70,0.512,0.21046463750673,0.488,1.50921510272867,1,12.9921875,1,13.96484375
240,3,71,0.493,0.198904126943908,0.507,1.55790813582416,1,12.7728194726166,1,13.7038539553753
240,3,72,0.487,0.22364045228518,0.513,1.57388217576822,1,14.5338809034908,1,15.4640657084189
240,3,73,0.548,0.234757546004498,0.452,1.40340277528775,1,13.543795620438,1,14.5054744525547
240,3,74,0.494,0.218287777531435,0.506,1.55027071605292,1,13.9716599190283,1,14.9291497975709
240,3,75,0.526,0.226997751243151,0.474,1.4712431424576,1,13.6558935361217,1,14.5950570342205
240,3,76,0.514,0.218509485953188,0.486,1.50641830112231,1,13.4552529182879,1,14.3891050583658
240,3,77,0.498,0.199632597472524,0.502,1.5453225285955,1,12.6767068273092,1,13.636546184739
240,3,78,0.504,0.20007601431603,0.496,1.53612535408225,1,12.5595238095238,1,13.5059523809524
240,3,79,0.494,0.190225825863871,0.506,1.56118899924701,1,12.1862348178138,1,13.1295546558704
240,3,80,0.478,0.228137965983594,0.522,1.62298755781849,1,15.0983263598326,1,16.0397489539749
240,3,81,0.49,0.217717670161214,0.51,1.56785829538528,1,14.0571428571429,1,15
240,3,82,0.51,0.204098438539258,0.49,1.50209760120478,1,12.6666666666667,1,13.6019607843137
240,3,83,0.484,0.189148956386786,0.516,1.59921474416437,1,12.3739669421488,1,13.3037190082645
240,3,84,0.513,0.202863205903779,0.487,1.50155975474201,1,12.5185185185185,1,13.4522417153996
240,3,85,0.504,0.217622652266177,0.496,1.52160349958765,1,13.6746031746032,1,14.5912698412698
240,3,86,0.509,0.209197732239572,0.491,1.50622109075263,1,12.9823182711198,1,13.9705304518664
240,3,87,0.491,0.192854654293225,0.509,1.58413711499157,1,12.4256619144603,1,13.3767820773931
240,3,88,0.495,0.204731891172838,0.505,1.55369500519918,1,13.0787878787879,1,14.0383838383838
240,3,89,0.522,0.250562189212302,0.478,1.47147620925813,1,15.1743295019157,1,16.1340996168582
240,3,90,0.502,0.227694549140088,0.498,1.52940227329772,1,14.3366533864542,1,15.3027888446215
240,3,91,0.503,0.217622652266177,0.497,1.53255763921259,1,13.6998011928429,1,14.6182902584493
240,3,92,0.495,0.216799163842524,0.505,1.5398902793216,1,13.8525252525253,1,14.8040404040404
240,3,93,0.508,0.207835809077376,0.492,1.51403779267812,1,12.9409448818898,1,13.8917322834646
240,3,94,0.528,0.215437240680328,0.472,1.46036071569436,1,12.9128787878788,1,13.8522727272727
240,3,95,0.5,0.198429037468723,0.5,1.5183226361648,1,12.57,1,13.484
240,3,96,0.529,0.223418743863428,0.471,1.45894438667575,1,13.359168241966,1,14.3081285444234
240,3,97,0.517,0.204288474329332,0.483,1.47054394205601,1,12.5029013539652,1,13.4487427466151
240,3,98,0.506,0.209704494346435,0.494,1.51685252249991,1,13.1126482213439,1,14.0533596837945
240,3,99,0.494,0.206315522756786,0.506,1.55636630929757,1,13.2125506072874,1,14.1558704453441
240,3,100,0.533,0.206853957495328,0.467,1.42733694288071,1,12.2739212007505,1,13.2307692307692
280,3.5,1,0.52,0.229246508092357,0.48,1.47371723618631,1,13.9576923076923,1,14.8769230769231
280,3.5,2,0.547,0.223862160706933,0.453,1.38949048011761,1,12.9378427787934,1,13.9031078610603
280,3.5,3,0.543,0.214962151205144,0.457,1.40496253002976,1,12.524861878453,1,13.4732965009208
280,3.5,4,0.521,0.223735470180217,0.479,1.48798809566496,1,13.5873320537428,1,14.5297504798464
280,3.5,5,0.517,0.188293795331454,0.483,1.4998565742766,1,11.5203094777563,1,12.4758220502901
280,3.5,6,0.546,0.222056820701232,0.454,1.412599949801,1,12.8681318681319,1,13.8131868131868
280,3.5,7,0.49,0.198397364837044,0.51,1.5956470292947,1,12.8081632653061,1,13.7551020408163
280,3.5,8,0.533,0.220599879644,0.467,1.45973322815447,1,13.0994371482176,1,14.0356472795497
280,3.5,9,0.54,0.217495961739461,0.46,1.43011581627165,1,12.75,1,13.6814814814815
280,3.5,10,0.549,0.229911633357616,0.451,1.39863386998458,1,13.2513661202186,1,14.1912568306011
280,3.5,11,0.535,0.223925505970291,0.465,1.44906593997633,1,13.2485981308411,1,14.1775700934579
280,3.5,12,0.535,0.195990244829443,0.465,1.42550826490731,1,11.5906542056075,1,12.5401869158879
280,3.5,13,0.518,0.193139707978336,0.482,1.52273297715945,1,11.7972972972973,1,12.7471042471042
280,3.5,14,0.543,0.217685997529535,0.457,1.39642869948725,1,12.6979742173112,1,13.6151012891344
280,3.5,15,0.546,0.219174611218446,0.454,1.39334504643408,1,12.6941391941392,1,13.6483516483516
280,3.5,16,0.557,0.238621607069331,0.443,1.35779339524544,1,13.5457809694794,1,14.5062836624776
280,3.5,17,0.5,0.19700376904317,0.5,1.55695794040661,1,12.476,1,13.404
280,3.5,18,0.532,0.222088493332911,0.468,1.4484743088673,1,13.2048872180451,1,14.156015037594
280,3.5,19,0.529,0.201406264846546,0.471,1.45609380042311,1,12.054820415879,1,12.9867674858223
280,3.5,20,0.569,0.232635479682007,0.431,1.3400086055434,1,12.9314586994728,1,13.8857644991213
280,3.5,21,0.524,0.194121559560384,0.476,1.48002796801606,1,11.7137404580153,1,12.6793893129771
280,3.5,22,0.513,0.201247901688151,0.487,1.49786654236437,1,12.4035087719298,1,13.3664717348928
280,3.5,23,0.522,0.206980648022044,0.478,1.47705188425544,1,12.5478927203065,1,13.4904214559387
280,3.5,24,0.515,0.217242580686029,0.485,1.50405177668615,1,13.347572815534,1,14.2893203883495
280,3.5,25,0.535,0.223482089126786,0.465,1.44972928394708,1,13.2168224299065,1,14.1588785046729
280,3.5,26,0.502,0.220694897539037,0.498,1.53331062426046,1,13.9103585657371,1,14.8505976095618
280,3.5,27,0.535,0.205998796439996,0.465,1.42912976442325,1,12.1906542056075,1,13.1233644859813
280,3.5,28,0.563,0.20862762486935,0.437,1.35189501237047,1,11.7229129662522,1,12.6714031971581
280,3.5,29,0.544,0.210623000665125,0.456,1.41080712825845,1,12.2536764705882,1,13.1893382352941
280,3.5,30,0.547,0.215025496468502,0.453,1.41041270751909,1,12.45521023766,1,13.3656307129799
280,3.5,31,0.54,0.212966775409369,0.46,1.40815375237549,1,12.4888888888889,1,13.4148148148148
280,3.5,32,0.521,0.197067114306528,0.479,1.48531679156657,1,11.9635316698656,1,12.9213051823417
280,3.5,33,0.528,0.210052893294904,0.472,1.45528703072896,1,12.5871212121212,1,13.532196969697
280,3.5,34,0.53,0.214645424888354,0.47,1.45259779841515,1,12.8132075471698,1,13.7584905660377
280,3.5,35,0.554,0.223387071231749,0.446,1.38979525977984,1,12.7653429602888,1,13.6949458483755
280,3.5,36,0.58,0.236309504956767,0.42,1.28893111979634,1,12.8965517241379,1,13.8310344827586
280,3.5,37,0.546,0.22854971019542,0.454,1.4033669188569,1,13.2527472527473,1,14.1794871794872
280,3.5,38,0.539,0.206632249073576,0.461,1.42068557495787,1,12.1410018552876,1,13.0649350649351
280,3.5,39,0.559,0.243942609191398,0.441,1.37613395962566,1,13.8085867620751,1,14.7441860465116
280,3.5,40,0.538,0.223228708073354,0.462,1.45413962494173,1,13.1282527881041,1,14.0706319702602
280,3.5,41,0.523,0.204763563804517,0.477,1.47875506472086,1,12.395793499044,1,13.3231357552581
280,3.5,42,0.536,0.227599531245051,0.464,1.42301624296318,1,13.4272388059701,1,14.3805970149254
280,3.5,43,0.544,0.220504861748963,0.456,1.39286098461759,1,12.8253676470588,1,13.7702205882353
280,3.5,44,0.541,0.261615937668261,0.459,1.4218329807451,1,15.2902033271719,1,16.2439926062847
280,3.5,45,0.553,0.236942957590346,0.447,1.37382121983578,1,13.5533453887884,1,14.499095840868
280,3.5,46,0.541,0.213473537516232,0.459,1.4300799598408,1,12.4935304990758,1,13.4232902033272
280,3.5,47,0.559,0.23193868178507,0.441,1.38282118397935,1,13.1305903398927,1,14.0679785330948
280,3.5,48,0.54,0.195388464827543,0.46,1.41335293484887,1,11.4481481481481,1,12.3981481481481
280,3.5,49,0.528,0.214202008044848,0.472,1.46091649037255,1,12.8352272727273,1,13.780303030303
280,3.5,50,0.513,0.208405916447598,0.487,1.50064541575532,1,12.8479532163743,1,13.8050682261209
280,3.5,51,0.543,0.227504513350014,0.457,1.40221951306967,1,13.255985267035,1,14.195211786372
280,3.5,52,0.531,0.203781712222469,0.469,1.4536914195561,1,12.1412429378531,1,13.0922787193974
280,3.5,53,0.539,0.227662876508409,0.461,1.43077916024239,1,13.3710575139147,1,14.3005565862709
280,3.5,54,0.521,0.188008741646343,0.479,1.48042238875542,1,11.4241842610365,1,12.3589251439539
280,3.5,55,0.566,0.244195990244829,0.434,1.34112015489978,1,13.6572438162544,1,14.5848056537102
280,3.5,56,0.534,0.219618028061952,0.466,1.44191258202159,1,13.0074906367041,1,13.9625468164794
280,3.5,57,0.54,0.219713045956989,0.46,1.42075728781957,1,12.8722222222222,1,13.8203703703704
280,3.5,58,0.534,0.223006999651601,0.466,1.45966151529277,1,13.2078651685393,1,14.1610486891386
280,3.5,59,0.553,0.219523010166915,0.447,1.39277134354046,1,12.5605786618445,1,13.502712477396
280,3.5,60,0.539,0.200456085896177,0.461,1.44429703467317,1,11.760667903525,1,12.721706864564
280,3.5,61,0.535,0.197320495359959,0.465,1.43361181827961,1,11.6822429906542,1,12.6056074766355
280,3.5,62,0.535,0.211003072245273,0.465,1.44004804761734,1,12.4785046728972,1,13.4261682242991
